# source_model_tree_path=('ltbrTrueMean',), gsim_tree_path=('b1',), investigation_time=50.0
lon,lat,FIV3(0.1)-0.02,FIV3(0.1)-0.1,FIV3(0.2)-0.02,FIV3(0.2)-0.1,FIV3(0.3)-0.02,FIV3(0.3)-0.1,FIV3(0.4)-0.02,FIV3(0.4)-0.1,FIV3(0.5)-0.02,FIV3(0.5)-0.1,FIV3(0.6)-0.02,FIV3(0.6)-0.1,FIV3(0.7)-0.02,FIV3(0.7)-0.1,FIV3(0.8)-0.02,FIV3(0.8)-0.1,FIV3(0.9)-0.02,FIV3(0.9)-0.1,FIV3(1.0)-0.02,FIV3(1.0)-0.1,FIV3(1.1)-0.02,FIV3(1.1)-0.1,FIV3(1.2)-0.02,FIV3(1.2)-0.1,FIV3(1.3)-0.02,FIV3(1.3)-0.1,FIV3(1.4)-0.02,FIV3(1.4)-0.1,FIV3(1.5)-0.02,FIV3(1.5)-0.1,FIV3(1.6)-0.02,FIV3(1.6)-0.1,FIV3(1.7)-0.02,FIV3(1.7)-0.1,FIV3(1.8)-0.02,FIV3(1.8)-0.1,FIV3(1.9)-0.02,FIV3(1.9)-0.1,FIV3(2.0)-0.02,FIV3(2.0)-0.1,FIV3(2.1)-0.02,FIV3(2.1)-0.1,FIV3(2.2)-0.02,FIV3(2.2)-0.1,FIV3(2.3)-0.02,FIV3(2.3)-0.1,FIV3(2.4)-0.02,FIV3(2.4)-0.1,FIV3(2.5)-0.02,FIV3(2.5)-0.1,FIV3(2.6)-0.02,FIV3(2.6)-0.1,FIV3(2.7)-0.02,FIV3(2.7)-0.1,FIV3(2.8)-0.02,FIV3(2.8)-0.1,FIV3(2.9)-0.02,FIV3(2.9)-0.1,FIV3(3.0)-0.02,FIV3(3.0)-0.1
-122.64301,37.91007,7.605915E+01,3.971741E+01,1.405285E+02,7.331445E+01,1.942306E+02,1.047209E+02,2.584278E+02,1.310949E+02,3.062607E+02,1.550043E+02,3.493451E+02,1.756405E+02,3.833647E+02,1.946767E+02,4.243049E+02,2.042752E+02,4.568656E+02,2.234030E+02,4.874392E+02,2.315282E+02,5.160864E+02,2.442561E+02,5.799532E+02,2.582258E+02,5.908957E+02,2.903629E+02,5.887928E+02,2.848202E+02,6.525035E+02,2.971416E+02,6.563253E+02,3.109323E+02,6.659239E+02,3.153394E+02,6.929556E+02,3.148060E+02,6.779917E+02,3.184549E+02,6.767267E+02,3.214700E+02,6.837659E+02,3.151146E+02,7.190469E+02,3.256602E+02,7.123579E+02,3.312813E+02,7.322181E+02,3.256991E+02,7.260820E+02,3.293800E+02,7.154415E+02,3.260247E+02,7.261313E+02,3.254532E+02,6.934647E+02,3.295479E+02,6.932245E+02,3.300475E+02,7.203896E+02,3.243172E+02
-122.64297,37.95503,6.390390E+01,3.428537E+01,1.131579E+02,6.075949E+01,1.581395E+02,8.653910E+01,1.908311E+02,1.048497E+02,2.472506E+02,1.249896E+02,2.834006E+02,1.477573E+02,3.115081E+02,1.576241E+02,3.297755E+02,1.680697E+02,3.464540E+02,1.764985E+02,3.859936E+02,1.935359E+02,3.873425E+02,1.971461E+02,4.339134E+02,2.133014E+02,4.845160E+02,2.223595E+02,4.881219E+02,2.299972E+02,4.714189E+02,2.363871E+02,4.923764E+02,2.386870E+02,5.252405E+02,2.488434E+02,5.224034E+02,2.534319E+02,5.657887E+02,2.616107E+02,5.398590E+02,2.593677E+02,5.624795E+02,2.621326E+02,5.782304E+02,2.626703E+02,5.543922E+02,2.594863E+02,5.597844E+02,2.562980E+02,5.519961E+02,2.633567E+02,5.571725E+02,2.726389E+02,5.500191E+02,2.681959E+02,5.542281E+02,2.658603E+02,5.723155E+02,2.579538E+02,5.536921E+02,2.643438E+02
-122.64294,38.00000,5.259667E+01,2.937069E+01,9.496369E+01,5.328582E+01,1.394465E+02,7.626273E+01,1.694410E+02,9.387748E+01,2.014245E+02,1.093407E+02,2.350754E+02,1.243032E+02,2.472848E+02,1.350605E+02,2.657237E+02,1.432652E+02,2.956949E+02,1.547099E+02,3.164621E+02,1.642866E+02,3.249365E+02,1.664984E+02,3.559984E+02,1.796742E+02,3.802005E+02,1.956336E+02,4.073804E+02,1.957814E+02,4.036802E+02,1.998379E+02,4.153326E+02,2.084220E+02,4.323064E+02,2.118261E+02,4.314491E+02,2.163074E+02,4.293957E+02,2.191748E+02,4.402432E+02,2.156287E+02,4.436507E+02,2.252546E+02,4.546958E+02,2.194377E+02,4.551608E+02,2.254924E+02,4.409214E+02,2.304500E+02,4.542099E+02,2.217161E+02,4.440195E+02,2.291464E+02,4.454959E+02,2.267685E+02,4.564820E+02,2.255650E+02,4.484001E+02,2.237813E+02,4.546200E+02,2.210379E+02
-122.58738,37.01075,2.459639E+01,1.469671E+01,4.527576E+01,2.697376E+01,6.539548E+01,3.953784E+01,8.091844E+01,4.807168E+01,9.169310E+01,5.586083E+01,1.090098E+02,6.495961E+01,1.182848E+02,6.952598E+01,1.184369E+02,6.976435E+01,1.273483E+02,7.595918E+01,1.432318E+02,8.116664E+01,1.374209E+02,8.151747E+01,1.447641E+02,8.574234E+01,1.554843E+02,8.748899E+01,1.651433E+02,9.476187E+01,1.592847E+02,9.128318E+01,1.629977E+02,9.219380E+01,1.609653E+02,9.147653E+01,1.726793E+02,9.435107E+01,1.629647E+02,9.176682E+01,1.643091E+02,9.376989E+01,1.774851E+02,9.486574E+01,1.702477E+02,9.577590E+01,1.680075E+02,9.420997E+01,1.683642E+02,9.514559E+01,1.657505E+02,9.715947E+01,1.670862E+02,9.645363E+01,1.756411E+02,9.618857E+01,1.754158E+02,9.565889E+01,1.660763E+02,9.578200E+01,1.739155E+02,9.650912E+01
-122.58731,37.05571,2.571326E+01,1.530888E+01,4.661732E+01,2.812406E+01,7.044779E+01,4.095156E+01,8.256640E+01,4.966575E+01,9.412261E+01,5.734120E+01,1.133337E+02,6.673113E+01,1.288861E+02,7.153234E+01,1.262215E+02,7.459520E+01,1.323980E+02,7.791536E+01,1.449251E+02,8.288335E+01,1.380241E+02,8.319917E+01,1.555272E+02,8.836182E+01,1.636506E+02,9.415188E+01,1.618790E+02,9.293266E+01,1.710205E+02,9.427639E+01,1.739528E+02,9.547675E+01,1.703046E+02,9.556191E+01,1.780143E+02,9.612768E+01,1.724033E+02,9.633537E+01,1.823128E+02,9.944745E+01,1.826525E+02,1.008581E+02,1.783985E+02,9.728008E+01,1.746388E+02,9.688899E+01,1.801282E+02,9.688190E+01,1.877912E+02,1.027380E+02,1.777334E+02,9.827642E+01,1.822205E+02,9.903414E+01,1.789332E+02,9.932009E+01,1.767802E+02,9.905194E+01,1.760874E+02,9.853250E+01
-122.58724,37.10068,2.720160E+01,1.600287E+01,4.957712E+01,2.939498E+01,7.060367E+01,4.149496E+01,8.504327E+01,4.986312E+01,1.012667E+02,5.929881E+01,1.145713E+02,6.838522E+01,1.286392E+02,7.520617E+01,1.329777E+02,7.629939E+01,1.410484E+02,8.152347E+01,1.517628E+02,8.591143E+01,1.527234E+02,8.763125E+01,1.555206E+02,8.744313E+01,1.696506E+02,9.366962E+01,1.675409E+02,9.764667E+01,1.745378E+02,9.696755E+01,1.747206E+02,9.742284E+01,1.726494E+02,9.766666E+01,1.860798E+02,9.944837E+01,1.857740E+02,1.012295E+02,1.855210E+02,1.023659E+02,1.839817E+02,1.018128E+02,1.795286E+02,1.012309E+02,1.807954E+02,9.969838E+01,1.899357E+02,1.020099E+02,1.821685E+02,1.028580E+02,1.852504E+02,1.043856E+02,1.848300E+02,1.040375E+02,1.958773E+02,1.044081E+02,1.823575E+02,1.015411E+02,1.912280E+02,1.038933E+02
-122.58718,37.14564,2.794836E+01,1.649364E+01,4.933054E+01,2.965046E+01,7.120955E+01,4.301181E+01,9.097132E+01,5.292738E+01,1.022909E+02,6.200118E+01,1.205690E+02,6.953222E+01,1.298267E+02,7.633582E+01,1.359617E+02,7.924281E+01,1.455966E+02,8.457456E+01,1.499253E+02,8.842223E+01,1.609050E+02,8.996647E+01,1.654749E+02,9.306366E+01,1.702613E+02,9.947991E+01,1.812105E+02,1.029706E+02,1.846811E+02,1.022368E+02,1.815102E+02,1.010851E+02,1.808794E+02,1.010572E+02,1.917974E+02,1.044414E+02,1.851115E+02,1.054330E+02,1.872005E+02,1.060844E+02,1.939977E+02,1.052546E+02,1.831311E+02,1.040971E+02,1.954694E+02,1.061022E+02,1.933831E+02,1.079389E+02,1.906603E+02,1.089655E+02,1.989305E+02,1.070235E+02,2.053066E+02,1.111051E+02,1.918261E+02,1.090370E+02,1.927316E+02,1.038338E+02,1.935563E+02,1.071178E+02
-122.58711,37.19061,2.901774E+01,1.736757E+01,5.320803E+01,3.076019E+01,7.760860E+01,4.440988E+01,9.207820E+01,5.408654E+01,1.102348E+02,6.400475E+01,1.270734E+02,7.232557E+01,1.386434E+02,7.844433E+01,1.424912E+02,8.179331E+01,1.503828E+02,8.592413E+01,1.600399E+02,8.893991E+01,1.653295E+02,9.365423E+01,1.743417E+02,9.747129E+01,1.817090E+02,1.006138E+02,1.829800E+02,1.054463E+02,1.919590E+02,1.073484E+02,1.930994E+02,1.042691E+02,1.999460E+02,1.071825E+02,2.078831E+02,1.093422E+02,1.980904E+02,1.070902E+02,2.017891E+02,1.117686E+02,1.988728E+02,1.080910E+02,2.028799E+02,1.101744E+02,1.996180E+02,1.115180E+02,2.037047E+02,1.123414E+02,2.024699E+02,1.113107E+02,2.138660E+02,1.121612E+02,2.022903E+02,1.106891E+02,1.993574E+02,1.110297E+02,1.998829E+02,1.116028E+02,2.076717E+02,1.113260E+02
-122.58704,37.23558,2.968212E+01,1.778691E+01,5.419028E+01,3.184284E+01,7.923877E+01,4.489272E+01,9.767101E+01,5.629358E+01,1.116664E+02,6.588216E+01,1.334559E+02,7.564512E+01,1.421335E+02,8.222140E+01,1.494670E+02,8.310170E+01,1.541178E+02,8.807540E+01,1.723384E+02,9.475257E+01,1.702429E+02,9.643200E+01,1.774645E+02,1.009340E+02,1.940165E+02,1.077194E+02,2.045563E+02,1.102223E+02,2.031611E+02,1.110092E+02,2.053085E+02,1.092822E+02,1.998024E+02,1.110957E+02,2.105766E+02,1.131118E+02,2.047621E+02,1.143248E+02,2.244048E+02,1.179385E+02,2.084256E+02,1.156637E+02,2.157233E+02,1.143844E+02,2.162293E+02,1.168201E+02,2.207832E+02,1.159928E+02,2.148850E+02,1.179559E+02,2.107517E+02,1.147712E+02,2.157527E+02,1.163943E+02,2.101843E+02,1.171489E+02,2.042942E+02,1.131090E+02,2.144239E+02,1.164484E+02
-122.58697,37.28054,3.202516E+01,1.843812E+01,5.634458E+01,3.305570E+01,8.217578E+01,4.802670E+01,1.046824E+02,5.843400E+01,1.148887E+02,6.810706E+01,1.320201E+02,7.690666E+01,1.482932E+02,8.553297E+01,1.575645E+02,8.955968E+01,1.641159E+02,9.406547E+01,1.751605E+02,9.866780E+01,1.815436E+02,1.015782E+02,1.894995E+02,1.024236E+02,2.008501E+02,1.101572E+02,2.061253E+02,1.165820E+02,2.150125E+02,1.142496E+02,2.062764E+02,1.132092E+02,2.093714E+02,1.142451E+02,2.241242E+02,1.215092E+02,2.267336E+02,1.193639E+02,2.163717E+02,1.180130E+02,2.371247E+02,1.210824E+02,2.317646E+02,1.203378E+02,2.233605E+02,1.210081E+02,2.250451E+02,1.207064E+02,2.186710E+02,1.219596E+02,2.273035E+02,1.221938E+02,2.285828E+02,1.207631E+02,2.316877E+02,1.212587E+02,2.210133E+02,1.201148E+02,2.220626E+02,1.216858E+02
-122.58691,37.32551,3.160744E+01,1.873713E+01,5.974338E+01,3.390985E+01,8.444571E+01,4.857672E+01,1.008125E+02,5.996172E+01,1.274346E+02,7.219389E+01,1.427800E+02,8.059185E+01,1.571400E+02,8.752325E+01,1.608767E+02,8.993898E+01,1.733005E+02,9.510707E+01,1.839380E+02,1.021825E+02,1.867844E+02,1.035553E+02,2.031573E+02,1.113331E+02,2.069876E+02,1.142605E+02,2.226754E+02,1.222619E+02,2.217771E+02,1.210448E+02,2.213786E+02,1.174124E+02,2.311277E+02,1.186941E+02,2.372834E+02,1.229845E+02,2.311185E+02,1.259341E+02,2.467377E+02,1.248489E+02,2.392431E+02,1.273992E+02,2.377008E+02,1.270667E+02,2.462383E+02,1.328318E+02,2.548651E+02,1.292581E+02,2.378181E+02,1.272527E+02,2.405768E+02,1.285953E+02,2.410721E+02,1.260369E+02,2.400412E+02,1.276996E+02,2.467339E+02,1.294244E+02,2.400895E+02,1.271281E+02
-122.58684,37.37047,3.426023E+01,2.010462E+01,6.091601E+01,3.510271E+01,8.716588E+01,5.162371E+01,1.064956E+02,6.253856E+01,1.281036E+02,7.330162E+01,1.474580E+02,8.564561E+01,1.610342E+02,9.138090E+01,1.710215E+02,9.543762E+01,1.825254E+02,1.025363E+02,1.885977E+02,1.056223E+02,2.043396E+02,1.098076E+02,2.192151E+02,1.174240E+02,2.206851E+02,1.196055E+02,2.287435E+02,1.247252E+02,2.336022E+02,1.239836E+02,2.363943E+02,1.239884E+02,2.348546E+02,1.247653E+02,2.519794E+02,1.337560E+02,2.493123E+02,1.304526E+02,2.594145E+02,1.346437E+02,2.535384E+02,1.328944E+02,2.592186E+02,1.358277E+02,2.509518E+02,1.351168E+02,2.675581E+02,1.365398E+02,2.483926E+02,1.348121E+02,2.551139E+02,1.375746E+02,2.546049E+02,1.345071E+02,2.673524E+02,1.357377E+02,2.489348E+02,1.316038E+02,2.667590E+02,1.367494E+02
-122.58677,37.41544,3.709070E+01,2.087782E+01,6.508169E+01,3.814814E+01,9.652559E+01,5.432262E+01,1.189609E+02,6.757770E+01,1.418403E+02,7.971492E+01,1.551958E+02,8.864519E+01,1.710361E+02,9.594627E+01,1.808737E+02,1.026623E+02,1.873171E+02,1.084176E+02,2.155483E+02,1.146861E+02,2.213341E+02,1.157878E+02,2.378946E+02,1.244914E+02,2.390418E+02,1.254523E+02,2.597504E+02,1.329324E+02,2.558220E+02,1.345463E+02,2.632153E+02,1.365137E+02,2.600728E+02,1.361380E+02,2.827127E+02,1.410842E+02,2.727090E+02,1.394417E+02,2.950756E+02,1.412904E+02,2.853934E+02,1.453856E+02,2.826069E+02,1.458604E+02,2.825319E+02,1.433832E+02,2.889188E+02,1.452395E+02,2.940751E+02,1.474028E+02,2.930270E+02,1.447534E+02,2.839346E+02,1.450840E+02,2.792770E+02,1.452109E+02,2.741179E+02,1.435096E+02,2.782051E+02,1.425899E+02
-122.58670,37.46041,3.922412E+01,2.199787E+01,7.214867E+01,3.967261E+01,1.047773E+02,5.756908E+01,1.272536E+02,7.023621E+01,1.556138E+02,8.415426E+01,1.764930E+02,9.521479E+01,1.916182E+02,1.027572E+02,1.995944E+02,1.073453E+02,2.068690E+02,1.143967E+02,2.296680E+02,1.197769E+02,2.332100E+02,1.244817E+02,2.490567E+02,1.304550E+02,2.621386E+02,1.344644E+02,2.739197E+02,1.450887E+02,2.739179E+02,1.427834E+02,2.825203E+02,1.464329E+02,2.877118E+02,1.462004E+02,3.103969E+02,1.512348E+02,2.868104E+02,1.497900E+02,3.073014E+02,1.518300E+02,2.985592E+02,1.541691E+02,3.006832E+02,1.548868E+02,3.131048E+02,1.578412E+02,3.164557E+02,1.593303E+02,3.120519E+02,1.630399E+02,2.984129E+02,1.547483E+02,3.167691E+02,1.569251E+02,3.248193E+02,1.581237E+02,3.135479E+02,1.566297E+02,2.959545E+02,1.524580E+02
-122.58663,37.50537,4.461995E+01,2.407353E+01,7.859151E+01,4.285151E+01,1.119103E+02,6.276896E+01,1.445047E+02,7.687244E+01,1.761884E+02,9.230401E+01,1.874006E+02,1.012015E+02,2.152330E+02,1.113159E+02,2.147497E+02,1.160120E+02,2.404011E+02,1.223965E+02,2.521216E+02,1.314084E+02,2.618705E+02,1.335751E+02,2.826855E+02,1.431032E+02,2.872146E+02,1.497575E+02,3.049289E+02,1.513443E+02,3.184553E+02,1.563844E+02,3.256660E+02,1.539464E+02,3.144203E+02,1.611634E+02,3.505128E+02,1.655613E+02,3.374382E+02,1.655808E+02,3.538269E+02,1.687946E+02,3.513125E+02,1.688348E+02,3.494396E+02,1.709230E+02,3.487271E+02,1.714364E+02,3.696901E+02,1.709953E+02,3.509571E+02,1.703087E+02,3.441624E+02,1.693881E+02,3.451482E+02,1.746408E+02,3.484674E+02,1.690630E+02,3.401649E+02,1.728736E+02,3.420077E+02,1.667792E+02
-122.58657,37.55034,4.789150E+01,2.582138E+01,8.402774E+01,4.786884E+01,1.233114E+02,6.877909E+01,1.482296E+02,8.231234E+01,1.872835E+02,9.772774E+01,2.068556E+02,1.091213E+02,2.308975E+02,1.193554E+02,2.371445E+02,1.256080E+02,2.544651E+02,1.314775E+02,2.882629E+02,1.440235E+02,2.863461E+02,1.468348E+02,3.147210E+02,1.551501E+02,3.379209E+02,1.645290E+02,3.487653E+02,1.705715E+02,3.683057E+02,1.725273E+02,3.647789E+02,1.716893E+02,3.793734E+02,1.816546E+02,3.775735E+02,1.779950E+02,3.923714E+02,1.876986E+02,4.103797E+02,1.861522E+02,3.997303E+02,1.883410E+02,3.790216E+02,1.914571E+02,3.961706E+02,1.909903E+02,3.893293E+02,1.915782E+02,4.064847E+02,1.929659E+02,3.921880E+02,1.897690E+02,3.980347E+02,1.883425E+02,3.919410E+02,1.882404E+02,3.833331E+02,1.861002E+02,3.947297E+02,1.905353E+02
-122.58650,37.59531,5.438285E+01,2.881705E+01,9.876107E+01,5.266871E+01,1.435740E+02,7.519801E+01,1.729795E+02,9.065453E+01,2.140059E+02,1.093679E+02,2.417396E+02,1.252100E+02,2.615084E+02,1.318059E+02,2.824181E+02,1.398675E+02,2.956223E+02,1.496101E+02,3.119254E+02,1.589949E+02,3.471700E+02,1.679557E+02,3.927345E+02,1.777843E+02,3.820163E+02,1.807457E+02,4.069548E+02,2.016591E+02,4.178520E+02,2.012392E+02,4.110374E+02,1.962944E+02,4.410062E+02,1.980204E+02,4.448936E+02,2.024975E+02,4.230801E+02,2.020258E+02,4.601762E+02,2.155964E+02,4.716649E+02,2.177275E+02,4.470984E+02,2.169441E+02,4.657693E+02,2.129607E+02,4.708458E+02,2.103437E+02,4.737626E+02,2.144868E+02,4.810921E+02,2.153926E+02,4.797039E+02,2.233778E+02,4.744500E+02,2.140541E+02,4.576788E+02,2.239728E+02,4.440502E+02,2.168060E+02
-122.58643,37.64027,6.229363E+01,3.301823E+01,1.179119E+02,6.005607E+01,1.626935E+02,8.547079E+01,1.996435E+02,1.069155E+02,2.535631E+02,1.246868E+02,2.883341E+02,1.428747E+02,3.099840E+02,1.577299E+02,3.233823E+02,1.615069E+02,3.553949E+02,1.791152E+02,4.015659E+02,1.894271E+02,3.923658E+02,1.894267E+02,4.500360E+02,2.045999E+02,4.782488E+02,2.207667E+02,4.881219E+02,2.288518E+02,5.067369E+02,2.297022E+02,5.109119E+02,2.333425E+02,5.005386E+02,2.318796E+02,5.335052E+02,2.450228E+02,5.023148E+02,2.487170E+02,5.663997E+02,2.539082E+02,5.379031E+02,2.519545E+02,5.385567E+02,2.527147E+02,5.335148E+02,2.523009E+02,5.387039E+02,2.558606E+02,5.268820E+02,2.520520E+02,5.514137E+02,2.528593E+02,5.504746E+02,2.533846E+02,5.568917E+02,2.574310E+02,5.346722E+02,2.519000E+02,5.383249E+02,2.525767E+02
-122.58636,37.68524,6.913018E+01,3.826626E+01,1.282397E+02,6.845775E+01,1.869249E+02,9.826807E+01,2.328637E+02,1.239329E+02,2.822716E+02,1.414229E+02,3.182897E+02,1.633093E+02,3.555878E+02,1.782606E+02,3.913601E+02,1.922295E+02,4.079474E+02,2.011751E+02,4.579150E+02,2.186731E+02,4.893562E+02,2.308360E+02,5.172572E+02,2.431984E+02,5.482057E+02,2.576136E+02,5.522867E+02,2.657923E+02,5.751166E+02,2.735705E+02,5.977297E+02,2.844642E+02,6.007662E+02,2.783281E+02,6.080579E+02,2.940444E+02,6.279365E+02,2.967485E+02,6.375906E+02,2.987184E+02,6.513304E+02,3.020185E+02,6.488610E+02,2.993017E+02,6.180158E+02,2.963299E+02,6.499275E+02,3.024887E+02,6.487100E+02,3.065285E+02,6.201981E+02,3.007204E+02,6.189212E+02,3.056489E+02,6.750219E+02,3.127628E+02,6.319336E+02,3.119814E+02,6.309609E+02,3.023498E+02
-122.58629,37.73020,7.887173E+01,4.228482E+01,1.457991E+02,7.803788E+01,2.057942E+02,1.074914E+02,2.627375E+02,1.382273E+02,3.234116E+02,1.617768E+02,3.707261E+02,1.877741E+02,4.206245E+02,2.102402E+02,4.523163E+02,2.148469E+02,4.908748E+02,2.405084E+02,5.098691E+02,2.515751E+02,5.553021E+02,2.645428E+02,5.966928E+02,2.842722E+02,6.227417E+02,3.025469E+02,6.494777E+02,3.170470E+02,6.906648E+02,3.136035E+02,6.814144E+02,3.216788E+02,7.096190E+02,3.248748E+02,7.263062E+02,3.392754E+02,7.419165E+02,3.387333E+02,7.199155E+02,3.442747E+02,7.481523E+02,3.390232E+02,7.275904E+02,3.530218E+02,7.335251E+02,3.541414E+02,7.419332E+02,3.472911E+02,7.211643E+02,3.514248E+02,7.486599E+02,3.467684E+02,7.387909E+02,3.436281E+02,7.540815E+02,3.471396E+02,6.884369E+02,3.505502E+02,7.726972E+02,3.382110E+02
-122.58622,37.77517,8.231708E+01,4.325468E+01,1.518917E+02,8.158343E+01,2.292562E+02,1.181410E+02,2.760773E+02,1.456017E+02,3.463658E+02,1.695050E+02,4.027092E+02,1.993974E+02,4.402255E+02,2.229290E+02,4.583893E+02,2.274689E+02,5.240385E+02,2.544138E+02,5.502312E+02,2.662840E+02,5.939834E+02,2.844932E+02,6.628390E+02,3.028870E+02,6.662779E+02,3.281252E+02,7.023500E+02,3.333172E+02,7.314203E+02,3.456840E+02,7.370266E+02,3.456002E+02,7.603724E+02,3.574720E+02,7.617190E+02,3.638080E+02,7.818375E+02,3.618152E+02,7.806445E+02,3.766906E+02,7.847836E+02,3.619881E+02,8.250450E+02,3.694520E+02,7.961014E+02,3.706701E+02,8.040263E+02,3.699658E+02,8.118558E+02,3.748737E+02,7.754333E+02,3.701150E+02,8.466331E+02,3.797796E+02,7.869819E+02,3.742938E+02,7.911322E+02,3.783063E+02,8.128167E+02,3.697119E+02
-122.58615,37.82014,7.848991E+01,4.048913E+01,1.419686E+02,7.489062E+01,2.051547E+02,1.067485E+02,2.567279E+02,1.279802E+02,3.068489E+02,1.559003E+02,3.542734E+02,1.756611E+02,3.867949E+02,2.020908E+02,4.157383E+02,2.029118E+02,4.732044E+02,2.252776E+02,5.162798E+02,2.441916E+02,5.225807E+02,2.446380E+02,5.853715E+02,2.729538E+02,6.140418E+02,2.832954E+02,6.324502E+02,2.909667E+02,6.569210E+02,3.043386E+02,6.686278E+02,3.036297E+02,6.968496E+02,3.078030E+02,6.992414E+02,3.275016E+02,6.867211E+02,3.265916E+02,7.257649E+02,3.268976E+02,7.313120E+02,3.278234E+02,7.398930E+02,3.295879E+02,7.007583E+02,3.218219E+02,6.992103E+02,3.404866E+02,7.441123E+02,3.372302E+02,6.921124E+02,3.231671E+02,7.386910E+02,3.285232E+02,7.236649E+02,3.302279E+02,7.274944E+02,3.318493E+02,7.200894E+02,3.227805E+02
-122.58608,37.86510,6.508563E+01,3.500422E+01,1.200689E+02,6.367330E+01,1.696337E+02,8.831475E+01,2.075582E+02,1.095547E+02,2.517738E+02,1.331605E+02,3.000920E+02,1.528342E+02,3.105019E+02,1.629799E+02,3.419297E+02,1.738530E+02,3.850034E+02,1.916313E+02,3.980831E+02,2.026984E+02,4.282165E+02,2.063387E+02,4.604342E+02,2.207331E+02,5.008959E+02,2.389240E+02,4.932023E+02,2.412396E+02,5.355788E+02,2.464710E+02,5.255432E+02,2.526391E+02,5.623629E+02,2.657738E+02,5.729609E+02,2.724176E+02,6.006225E+02,2.749595E+02,5.694778E+02,2.795072E+02,5.858948E+02,2.745068E+02,5.814519E+02,2.736825E+02,5.562087E+02,2.730430E+02,5.835789E+02,2.807764E+02,6.007207E+02,2.770466E+02,5.868856E+02,2.839369E+02,5.932398E+02,2.728508E+02,6.161545E+02,2.846364E+02,5.885870E+02,2.761196E+02,6.160668E+02,2.804900E+02
-122.58601,37.91007,5.604970E+01,3.086419E+01,1.020154E+02,5.696655E+01,1.431423E+02,7.973669E+01,1.818344E+02,9.606363E+01,2.130462E+02,1.166229E+02,2.378470E+02,1.308708E+02,2.579807E+02,1.440203E+02,2.895081E+02,1.514126E+02,3.229580E+02,1.622494E+02,3.216144E+02,1.677541E+02,3.509528E+02,1.783145E+02,4.077188E+02,1.992227E+02,4.119314E+02,2.042262E+02,4.294425E+02,2.121104E+02,4.218724E+02,2.099607E+02,4.249312E+02,2.168885E+02,4.658072E+02,2.285652E+02,4.674663E+02,2.356152E+02,4.832277E+02,2.302380E+02,4.875957E+02,2.371411E+02,4.870514E+02,2.400658E+02,5.008610E+02,2.401015E+02,4.818495E+02,2.347015E+02,4.805865E+02,2.305833E+02,5.119867E+02,2.402754E+02,4.777094E+02,2.348189E+02,5.011565E+02,2.401473E+02,5.017657E+02,2.367337E+02,4.922541E+02,2.374818E+02,5.067445E+02,2.372823E+02
-122.58594,37.95503,4.977911E+01,2.849172E+01,8.850003E+01,5.180534E+01,1.264127E+02,7.414420E+01,1.547158E+02,9.014868E+01,1.951410E+02,1.090397E+02,2.158527E+02,1.191894E+02,2.476773E+02,1.318818E+02,2.557086E+02,1.392076E+02,2.709870E+02,1.482302E+02,2.903586E+02,1.559248E+02,2.959130E+02,1.601650E+02,3.362201E+02,1.736090E+02,3.361264E+02,1.816204E+02,3.700600E+02,1.858200E+02,3.604289E+02,1.860196E+02,3.640310E+02,1.921324E+02,3.900173E+02,1.958623E+02,3.981537E+02,2.037668E+02,3.977350E+02,2.028356E+02,4.331854E+02,2.141948E+02,4.049283E+02,2.080675E+02,4.088727E+02,2.120659E+02,4.129799E+02,2.105493E+02,4.193533E+02,2.104476E+02,4.005412E+02,2.113552E+02,4.083337E+02,2.105530E+02,4.209664E+02,2.186598E+02,4.245888E+02,2.079267E+02,4.152606E+02,2.092934E+02,4.161926E+02,2.103793E+02
-122.58587,38.00000,4.460348E+01,2.656288E+01,8.177592E+01,4.853086E+01,1.133790E+02,6.893542E+01,1.440774E+02,8.538318E+01,1.714753E+02,1.009246E+02,1.989610E+02,1.145083E+02,2.148084E+02,1.248007E+02,2.311484E+02,1.305273E+02,2.360567E+02,1.377031E+02,2.622246E+02,1.462630E+02,2.775252E+02,1.518153E+02,2.909361E+02,1.558525E+02,3.145996E+02,1.724336E+02,3.186417E+02,1.704142E+02,3.338253E+02,1.735222E+02,3.336197E+02,1.772041E+02,3.595875E+02,1.830172E+02,3.439124E+02,1.861082E+02,3.430528E+02,1.828026E+02,3.490401E+02,1.885386E+02,3.600676E+02,1.945860E+02,3.646495E+02,1.884884E+02,3.527782E+02,1.893069E+02,3.497154E+02,1.933996E+02,3.694630E+02,1.958410E+02,3.584351E+02,1.949467E+02,3.598727E+02,1.950538E+02,3.595962E+02,1.908643E+02,3.598967E+02,1.951632E+02,3.532138E+02,1.885856E+02
